Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-09-03,737.0008544921875,755.8983122996794,737.0008544921875,737.0008544921875,90337500,0.0,0.0
2008-09-04,713.3788452148438,737.0006612815604,713.3788452148438,713.3788452148438,102292500,0.0,0.0
2008-09-05,718.1033325195312,722.8276965492649,694.4815123708624,718.1033325195312,135237500,0.0,0.0
2008-09-08,722.8275146484375,751.1736916934742,722.8275146484375,722.8275146484375,86707500,0.0,0.0
2008-09-09,708.654541015625,718.1032682291667,703.9301774088542,708.654541015625,66835000,0.0,0.0
2008-09-10,694.4815063476562,713.3789623026945,680.3084143813776,694.4815063476562,115515000,0.0,0.0
2008-09-11,680.308349609375,699.2058037651909,661.410895453559,680.308349609375,122705000,0.0,0.0
2008-09-12,647.23779296875,680.3083371350365,642.5134295164233,647.23779296875,152987500,0.0,0.0
2008-09-15,642.51340625,651.9621328125,576.3723203125,590.54541015625,56870000,0.0,0.0
2008-09-16,571.6479695638021,623.615966796875,557.4748794093276,623.615966796875,239567500,0.0,0.0
2008-09-17,633.0647583007812,647.2378499045301,618.8916666970324,633.0647583007812,150770000,0.0,0.0
2008-09-18,633.0647583007812,647.2378499045301,599.9942112253673,633.0647583007812,99710000,0.0,0.0
2008-09-19,651.9620971679688,666.1351862368376,637.7890080990999,651.9620971679688,189027500,0.0,0.0
2008-09-22,651.9620971679688,661.4108232138814,647.2377341450125,651.9620971679688,135545000,0.0,0.0
2008-09-23,637.7891235351562,647.2378512912327,637.7891235351562,637.7891235351562,105715000,0.0,0.0
2008-09-24,651.9620971679688,670.859549259794,628.3402820531873,651.9620971679688,210402500,0.0,0.0
2008-09-25,661.4107666015625,670.8594918387276,642.5133161272322,661.4107666015625,98527500,0.0,0.0
2008-09-26,670.8594970703125,670.8594970703125,651.9620464486136,670.8594970703125,140920000,0.0,0.0
