Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-10-21,1341.6584028662862,1347.1683349609375,1336.148470771635,1347.1683349609375,48630189,0.0,0.0
2016-10-24,1347.168296045869,1352.6780800081074,1338.903398142637,1344.413330078125,55387606,0.0,0.0
2016-10-25,1355.4329671848502,1355.4329671848502,1338.9033203125,1338.9033203125,60999353,0.0,0.0
2016-10-26,1322.3736782547298,1347.1682226401492,1322.3736782547298,1330.638427734375,124992408,0.0,0.0
2016-10-27,1330.6385002394045,1344.413330078125,1325.1287162771662,1344.413330078125,77750442,0.0,0.0
2016-10-28,1322.3737503094221,1349.9232620136133,1322.3737503094221,1344.413330078125,73928426,0.0,0.0
2016-10-31,1355.4330459758514,1355.4330459758514,1330.6385002394045,1344.413330078125,106301436,0.0,0.0
2016-11-01,1349.923301008263,1355.43308512966,1344.4133689136117,1347.1683349609375,77841744,0.0,0.0
2016-11-02,1347.1686285101523,1371.9630323922966,1341.6586952148818,1366.4532470703125,107751261,0.0,0.0
2016-11-03,1366.4530088536308,1366.4530088536308,1349.923359822755,1358.1881103515625,79249218,0.0,0.0
2016-11-04,1344.413661862517,1366.4532470703125,1338.9037285672466,1366.4532470703125,52651309,0.0,0.0
2016-11-07,1366.452984292272,1380.2276669081982,1355.4331198209245,1371.9627685546875,107605508,0.0,0.0
2016-11-08,1377.4725612935565,1429.816468311809,1377.4725612935565,1418.7967529296875,141713797,0.0,0.0
2016-11-09,1418.7967600739878,1429.8164755115986,1371.962636524343,1388.492431640625,154245214,0.0,0.0
2016-11-10,1405.0222615236225,1413.2870121834494,1394.0023966795027,1399.5123291015625,96667469,0.0,0.0
2016-11-11,1366.4532787748758,1366.4532787748758,1314.1092072018876,1319.619140625,327442105,0.0,0.0
2016-11-14,1289.3145854299962,1292.069403703937,1225.9508056640625,1225.9508056640625,418181573,0.0,0.0
2016-11-15,1234.215522270478,1256.255028357006,1214.930908203125,1214.930908203125,245969198,0.0,0.0
2016-11-16,1234.2155319741005,1272.7846864254184,1234.2155319741005,1267.27490234375,199883902,0.0,0.0
2016-11-17,1267.27490234375,1278.29461848034,1253.5000722064462,1267.27490234375,105917529,0.0,0.0
2016-11-18,1278.29461848034,1278.29461848034,1259.0100042613676,1267.27490234375,106213984,0.0,0.0
2016-11-21,1259.010048524121,1264.519980772754,1250.7452981244298,1261.7650146484375,80737544,0.0,0.0
2016-11-22,1250.7453364607213,1267.2749857400083,1250.7453364607213,1264.52001953125,112346590,0.0,0.0
2016-11-23,1264.5199363162892,1272.7846864254184,1256.2550382339068,1267.27490234375,96602568,0.0,0.0
2016-11-24,1250.7454063582502,1261.7651238358542,1236.9705745446563,1245.2354736328125,124643702,0.0,0.0
2016-11-25,1217.6858150358248,1231.4605712457767,1198.4012007338683,1203.9111328125,212318517,0.0,0.0
2016-11-28,1184.6266740772055,1195.6464656949745,1148.812332822797,1154.322265625,321262748,0.0,0.0
